state_name,year,ethanol_beer_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_shots_liquor,number_of_drinks_total,beer_share_signal,spirit_share_signal,total_selected_signal,total_drinks_signal
Texas,1997,1.56,0.47,2.22,369.7778,97.5831,473.6,0.7027027027027026,0.2117117117117117,2.0300000000000002,473.6
Texas,1998,1.52,0.5,2.21,360.2963,103.8118,471.4667,0.6877828054298643,0.22624434389140272,2.02,471.4667
Texas,1999,1.54,0.49,2.23,365.037,101.7356,475.7333,0.6905829596412556,0.21973094170403587,2.0300000000000002,475.7333
Texas,2000,1.53,0.5,2.25,362.6667,103.8118,480.0,0.68,0.2222222222222222,2.0300000000000002,480.0
Texas,2001,1.51,0.49,2.21,357.9259,101.7356,471.4667,0.6832579185520362,0.22171945701357465,2.0,471.4667
Texas,2002,1.49,0.5,2.21,353.1852,103.8118,471.4667,0.6742081447963801,0.22624434389140272,1.99,471.4667
Texas,2003,1.46,0.51,2.19,346.0741,105.8881,467.2,0.6666666666666666,0.23287671232876714,1.97,467.2
Texas,2004,1.45,0.52,2.21,343.7037,107.9643,471.4667,0.6561085972850679,0.23529411764705885,1.97,471.4667
Texas,2005,1.43,0.53,2.2,338.963,110.0406,469.3333,0.6499999999999999,0.2409090909090909,1.96,469.3333
Texas,2006,1.43,0.55,2.24,338.963,114.193,477.8667,0.6383928571428571,0.24553571428571427,1.98,477.8667
Texas,2007,1.41,0.56,2.24,334.2222,116.2693,477.8667,0.6294642857142856,0.25,1.97,477.8667
Texas,2008,1.43,0.58,2.28,338.963,120.4217,486.4,0.6271929824561404,0.2543859649122807,2.01,486.4
Texas,2009,1.41,0.58,2.26,334.2222,120.4217,482.1333,0.6238938053097345,0.25663716814159293,1.9899999999999998,482.1333
Texas,2010,1.35,0.59,2.23,320.0,122.498,475.7333,0.6053811659192826,0.2645739910313901,1.94,475.7333
Texas,2011,1.35,0.61,2.27,320.0,126.6504,484.2667,0.5947136563876653,0.2687224669603524,1.96,484.2667
Texas,2012,1.33,0.63,2.28,315.2593,130.8029,486.4,0.5833333333333334,0.27631578947368424,1.96,486.4
Texas,2013,1.3,0.63,2.25,308.1481,130.8029,480.0,0.5777777777777778,0.28,1.9300000000000002,480.0
Texas,2014,1.25,0.65,2.23,296.2963,134.9554,475.7333,0.5605381165919282,0.2914798206278027,1.9,475.7333
Texas,2015,1.28,0.67,2.28,303.4074,139.1079,486.4,0.5614035087719299,0.29385964912280704,1.9500000000000002,486.4
Texas,2016,1.3,0.69,2.33,308.1481,143.2603,497.0667,0.5579399141630901,0.296137339055794,1.99,497.0667
Texas,2017,1.27,0.72,2.34,301.037,149.4891,499.2,0.5427350427350428,0.3076923076923077,1.99,499.2
Texas,2018,1.21,0.71,2.26,286.8148,147.4128,482.1333,0.5353982300884956,0.3141592920353982,1.92,482.1333
Texas,2019,1.21,0.74,2.28,286.8148,153.6415,486.4,0.5307017543859649,0.32456140350877194,1.95,486.4
Texas,2020,1.25,0.82,2.42,296.2963,170.2514,516.2667,0.5165289256198348,0.33884297520661155,2.07,516.2667
Texas,2021,1.24,0.88,2.47,293.9259,182.7088,526.9333,0.5020242914979757,0.3562753036437247,2.12,526.9333
Texas,2022,1.15,0.89,2.36,272.5926,184.7851,503.4667,0.4872881355932203,0.37711864406779666,2.04,503.4667
Texas,2023,1.15,0.88,2.34,272.5926,182.7088,499.2,0.49145299145299143,0.3760683760683761,2.03,499.2
Us Total,1977,1.27,1.04,2.6,301.037,215.9286,554.6667,0.48846153846153845,0.4,2.31,554.6667
Us Total,1978,1.3,1.05,2.66,308.1481,218.0049,567.4667,0.48872180451127817,0.39473684210526316,2.35,567.4667
Us Total,1979,1.34,1.04,2.7,317.6296,215.9286,576.0,0.4962962962962963,0.3851851851851852,2.38,576.0
Us Total,1980,1.37,1.04,2.75,324.7407,215.9286,586.6667,0.4981818181818182,0.3781818181818182,2.41,586.6667
Us Total,1981,1.39,1.02,2.76,329.4815,211.7762,588.8,0.5036231884057971,0.3695652173913044,2.41,588.8
Us Total,1982,1.38,0.98,2.72,327.1111,203.4712,580.2667,0.5073529411764706,0.36029411764705876,2.36,580.2667
Us Total,1983,1.37,0.96,2.69,324.7407,199.3187,573.8667,0.5092936802973979,0.35687732342007433,2.33,573.8667
Us Total,1984,1.35,0.94,2.65,320.0,195.1663,565.3333,0.5094339622641509,0.35471698113207545,2.29,565.3333
Us Total,1985,1.33,0.91,2.62,315.2593,188.9376,558.9333,0.5076335877862596,0.3473282442748092,2.24,558.9333
Us Total,1986,1.35,0.84,2.58,320.0,174.4039,550.4,0.5232558139534884,0.3255813953488372,2.19,550.4
Us Total,1987,1.34,0.83,2.55,317.6296,172.3277,544.0,0.5254901960784314,0.3254901960784314,2.17,544.0
Us Total,1988,1.33,0.79,2.49,315.2593,164.0227,531.2,0.5341365461847389,0.3172690763052209,2.12,531.2
Us Total,1989,1.32,0.78,2.43,312.8889,161.9465,518.4,0.5432098765432098,0.32098765432098764,2.1,518.4
Us Total,1990,1.34,0.77,2.45,317.6296,159.8702,522.6667,0.5469387755102041,0.3142857142857143,2.1100000000000003,522.6667
Us Total,1991,1.29,0.71,2.3,305.7778,147.4128,490.6667,0.5608695652173914,0.30869565217391304,2.0,490.6667
Us Total,1992,1.29,0.71,2.3,305.7778,147.4128,490.6667,0.5608695652173914,0.30869565217391304,2.0,490.6667
Us Total,1993,1.26,0.68,2.23,298.6667,141.1841,475.7333,0.5650224215246636,0.304932735426009,1.94,475.7333
Us Total,1994,1.25,0.65,2.18,296.2963,134.9554,465.0667,0.573394495412844,0.2981651376146789,1.9,465.0667
Us Total,1995,1.24,0.63,2.15,293.9259,130.8029,458.6667,0.5767441860465117,0.2930232558139535,1.87,458.6667
Us Total,1996,1.23,0.63,2.16,291.5556,130.8029,460.8,0.5694444444444444,0.29166666666666663,1.8599999999999999,460.8
Us Total,1997,1.22,0.62,2.15,289.1852,128.7267,458.6667,0.5674418604651162,0.28837209302325584,1.8399999999999999,458.6667
Us Total,1998,1.22,0.62,2.15,289.1852,128.7267,458.6667,0.5674418604651162,0.28837209302325584,1.8399999999999999,458.6667
Us Total,1999,1.23,0.63,2.17,291.5556,130.8029,462.9333,0.5668202764976958,0.2903225806451613,1.8599999999999999,462.9333
Us Total,2000,1.23,0.64,2.19,291.5556,132.8792,467.2,0.5616438356164384,0.29223744292237447,1.87,467.2
Us Total,2001,1.23,0.64,2.18,291.5556,132.8792,465.0667,0.5642201834862385,0.2935779816513761,1.87,465.0667
Us Total,2002,1.23,0.64,2.2,291.5556,132.8792,469.3333,0.5590909090909091,0.2909090909090909,1.87,469.3333
Us Total,2003,1.21,0.67,2.22,286.8148,139.1079,473.6,0.545045045045045,0.3018018018018018,1.88,473.6
Us Total,2004,1.21,0.68,2.24,286.8148,141.1841,477.8667,0.5401785714285714,0.30357142857142855,1.8900000000000001,477.8667
Us Total,2005,1.2,0.7,2.25,284.4444,145.3366,480.0,0.5333333333333333,0.3111111111111111,1.9,480.0
Us Total,2006,1.2,0.71,2.28,284.4444,147.4128,486.4,0.5263157894736842,0.31140350877192985,1.91,486.4
Us Total,2007,1.21,0.72,2.31,286.8148,149.4891,492.8,0.5238095238095238,0.3116883116883117,1.93,492.8
Us Total,2008,1.2,0.73,2.31,284.4444,151.5653,492.8,0.5194805194805194,0.31601731601731603,1.93,492.8
Us Total,2009,1.17,0.73,2.29,277.3333,151.5653,488.5333,0.5109170305676856,0.3187772925764192,1.9,488.5333
Us Total,2010,1.14,0.74,2.26,270.2222,153.6415,482.1333,0.504424778761062,0.3274336283185841,1.88,482.1333
Us Total,2011,1.12,0.76,2.29,265.4815,157.794,488.5333,0.48908296943231444,0.3318777292576419,1.8800000000000001,488.5333
Us Total,2012,1.13,0.78,2.34,267.8519,161.9465,499.2,0.4829059829059829,0.33333333333333337,1.91,499.2
Us Total,2013,1.12,0.79,2.33,265.4815,164.0227,497.0667,0.48068669527897,0.33905579399141633,1.9100000000000001,497.0667
Us Total,2014,1.1,0.8,2.32,260.7407,166.0989,494.9333,0.4741379310344828,0.3448275862068966,1.9000000000000001,494.9333
Us Total,2015,1.09,0.81,2.33,258.3704,168.1752,497.0667,0.4678111587982833,0.3476394849785408,1.9000000000000001,497.0667
Us Total,2016,1.08,0.83,2.35,256.0,172.3277,501.3333,0.4595744680851064,0.3531914893617021,1.9100000000000001,501.3333
Us Total,2017,1.06,0.85,2.35,251.2593,176.4801,501.3333,0.451063829787234,0.36170212765957444,1.9100000000000001,501.3333
Us Total,2018,1.05,0.87,2.35,248.8889,180.6326,501.3333,0.44680851063829785,0.3702127659574468,1.92,501.3333
Us Total,2019,1.05,0.89,2.38,248.8889,184.7851,507.7333,0.44117647058823534,0.3739495798319328,1.94,507.7333
Us Total,2020,1.05,0.95,2.44,248.8889,197.2425,520.5333,0.43032786885245905,0.38934426229508196,2.0,520.5333
Us Total,2021,1.07,1.03,2.54,253.6296,213.8524,541.8667,0.42125984251968507,0.40551181102362205,2.1,541.8667
Us Total,2022,1.03,1.06,2.51,244.1481,220.0811,535.4667,0.4103585657370518,0.4223107569721116,2.09,535.4667
Us Total,2023,0.99,1.08,2.48,234.6667,224.2336,529.0667,0.39919354838709675,0.435483870967742,2.0700000000000003,529.0667
Utah,1977,0.94,0.57,1.64,222.8148,118.3455,349.8667,0.573170731707317,0.3475609756097561,1.5099999999999998,349.8667
Utah,1978,0.93,0.59,1.66,220.4444,122.498,354.1333,0.5602409638554218,0.35542168674698793,1.52,354.1333
Utah,1979,0.94,0.59,1.68,222.8148,122.498,358.4,0.5595238095238095,0.35119047619047616,1.5299999999999998,358.4
Utah,1980,0.96,0.6,1.7,227.5556,124.5742,362.6667,0.5647058823529412,0.35294117647058826,1.56,362.6667
Utah,1981,1.02,0.59,1.75,241.7778,122.498,373.3333,0.5828571428571429,0.33714285714285713,1.6099999999999999,373.3333
Utah,1982,1.01,0.55,1.7,239.4074,114.193,362.6667,0.5941176470588235,0.3235294117647059,1.56,362.6667
Utah,1983,0.89,0.51,1.54,210.963,105.8881,328.5333,0.577922077922078,0.33116883116883117,1.4,328.5333
Utah,1984,0.89,0.52,1.55,210.963,107.9643,330.6667,0.5741935483870968,0.33548387096774196,1.4100000000000001,330.6667
Utah,1985,0.89,0.53,1.57,210.963,110.0406,334.9333,0.5668789808917197,0.3375796178343949,1.42,334.9333
Utah,1986,0.88,0.52,1.57,208.5926,107.9643,334.9333,0.5605095541401274,0.33121019108280253,1.4,334.9333
Utah,1987,0.84,0.49,1.49,199.1111,101.7356,317.8667,0.5637583892617449,0.32885906040268453,1.33,317.8667
Utah,1988,0.82,0.48,1.45,194.3704,99.6594,309.3333,0.5655172413793104,0.3310344827586207,1.2999999999999998,309.3333
Utah,1989,0.81,0.47,1.41,192.0,97.5831,300.8,0.574468085106383,0.3333333333333333,1.28,300.8
Utah,1990,0.8,0.46,1.39,189.6296,95.5069,296.5333,0.5755395683453238,0.3309352517985612,1.26,296.5333
Utah,1991,0.8,0.43,1.34,189.6296,89.2782,285.8667,0.5970149253731343,0.3208955223880597,1.23,285.8667
Utah,1992,0.79,0.42,1.33,187.2593,87.2019,283.7333,0.5939849624060151,0.3157894736842105,1.21,283.7333
Utah,1993,0.78,0.39,1.28,184.8889,80.9732,273.0667,0.609375,0.3046875,1.17,273.0667
Utah,1994,0.76,0.38,1.24,180.1481,78.897,264.5333,0.6129032258064516,0.3064516129032258,1.1400000000000001,264.5333
Utah,1995,0.71,0.37,1.19,168.2963,76.8208,253.8667,0.5966386554621849,0.31092436974789917,1.08,253.8667
Utah,1996,0.73,0.37,1.23,173.037,76.8208,262.4,0.5934959349593496,0.3008130081300813,1.1,262.4
Utah,1997,0.75,0.39,1.27,177.7778,80.9732,270.9333,0.5905511811023622,0.30708661417322836,1.1400000000000001,270.9333
Utah,1998,0.77,0.37,1.27,182.5185,76.8208,270.9333,0.6062992125984252,0.29133858267716534,1.1400000000000001,270.9333
Utah,1999,0.74,0.38,1.25,175.4074,78.897,266.6667,0.592,0.304,1.12,266.6667
Utah,2000,0.75,0.4,1.29,177.7778,83.0495,275.2,0.5813953488372093,0.31007751937984496,1.15,275.2
Utah,2001,0.77,0.39,1.3,182.5185,80.9732,277.3333,0.5923076923076923,0.3,1.1600000000000001,277.3333
Utah,2002,0.77,0.39,1.3,182.5185,80.9732,277.3333,0.5923076923076923,0.3,1.1600000000000001,277.3333
Utah,2003,0.76,0.39,1.3,180.1481,80.9732,277.3333,0.5846153846153846,0.3,1.15,277.3333
Utah,2004,0.76,0.39,1.3,180.1481,80.9732,277.3333,0.5846153846153846,0.3,1.15,277.3333
Utah,2005,0.7,0.41,1.27,165.9259,85.1257,270.9333,0.5511811023622046,0.3228346456692913,1.1099999999999999,270.9333
Utah,2006,0.73,0.44,1.33,173.037,91.3544,283.7333,0.5488721804511277,0.3308270676691729,1.17,283.7333
Utah,2007,0.77,0.44,1.38,182.5185,91.3544,294.4,0.5579710144927537,0.31884057971014496,1.21,294.4
Utah,2008,0.76,0.47,1.41,180.1481,97.5831,300.8,0.5390070921985816,0.3333333333333333,1.23,300.8
Utah,2009,0.72,0.47,1.36,170.6667,97.5831,290.1333,0.5294117647058822,0.3455882352941176,1.19,290.1333
Utah,2010,0.7,0.47,1.35,165.9259,97.5831,288.0,0.5185185185185185,0.3481481481481481,1.17,288.0
Utah,2011,0.68,0.49,1.36,161.1852,101.7356,290.1333,0.5,0.36029411764705876,1.17,290.1333
Utah,2012,0.69,0.5,1.37,163.5556,103.8118,292.2667,0.5036496350364963,0.36496350364963503,1.19,292.2667
Utah,2013,0.67,0.51,1.37,158.8148,105.8881,292.2667,0.48905109489051096,0.3722627737226277,1.1800000000000002,292.2667
Utah,2014,0.66,0.52,1.37,156.4444,107.9643,292.2667,0.4817518248175182,0.3795620437956204,1.1800000000000002,292.2667
Utah,2015,0.65,0.54,1.4,154.0741,112.1168,298.6667,0.46428571428571436,0.3857142857142858,1.19,298.6667
Utah,2016,0.63,0.52,1.34,149.3333,107.9643,285.8667,0.47014925373134325,0.3880597014925373,1.15,285.8667
Utah,2017,0.61,0.56,1.36,144.5926,116.2693,290.1333,0.44852941176470584,0.411764705882353,1.17,290.1333
Utah,2018,0.58,0.57,1.35,137.4815,118.3455,288.0,0.4296296296296296,0.42222222222222217,1.15,288.0
Utah,2019,0.56,0.57,1.33,132.7407,118.3455,283.7333,0.4210526315789474,0.4285714285714285,1.13,283.7333
Utah,2020,0.54,0.61,1.35,128.0,126.6504,288.0,0.4,0.45185185185185184,1.15,288.0
Utah,2021,0.53,0.6,1.31,125.6296,124.5742,279.4667,0.40458015267175573,0.4580152671755725,1.13,279.4667
Utah,2022,0.5,0.57,1.23,118.5185,118.3455,262.4,0.4065040650406504,0.46341463414634143,1.0699999999999998,262.4
Utah,2023,0.46,0.59,1.21,109.037,122.498,258.1333,0.38016528925619836,0.48760330578512395,1.05,258.1333
Vermont,1977,1.4,1.55,3.38,331.8519,321.8167,721.0667,0.41420118343195267,0.45857988165680474,2.95,721.0667
Vermont,1978,1.5,1.56,3.52,355.5556,323.8929,750.9333,0.42613636363636365,0.4431818181818182,3.06,750.9333
Vermont,1979,1.53,1.47,3.46,362.6667,305.2068,738.1333,0.44219653179190754,0.42485549132947975,3.0,738.1333
Vermont,1980,1.43,1.38,3.29,338.963,286.5207,701.8667,0.43465045592705165,0.41945288753799387,2.8099999999999996,701.8667
Vermont,1981,1.49,1.34,3.32,353.1852,278.2157,708.2667,0.4487951807228916,0.4036144578313253,2.83,708.2667
Vermont,1982,1.48,1.24,3.22,350.8148,257.4534,686.9333,0.45962732919254656,0.3850931677018633,2.7199999999999998,686.9333
Vermont,1983,1.53,1.2,3.23,362.6667,249.1484,689.0667,0.4736842105263158,0.3715170278637771,2.73,689.0667
Vermont,1984,1.49,1.16,3.15,353.1852,240.8435,672.0,0.473015873015873,0.3682539682539682,2.65,672.0
Vermont,1985,1.51,1.1,3.17,357.9259,228.3861,676.2667,0.4763406940063092,0.34700315457413256,2.6100000000000003,676.2667
Vermont,1986,1.57,1.06,3.22,372.1481,220.0811,686.9333,0.48757763975155277,0.32919254658385094,2.63,686.9333
Vermont,1987,1.58,1.0,3.18,374.5185,207.6237,678.4,0.4968553459119497,0.31446540880503143,2.58,678.4
Vermont,1988,1.54,0.95,3.05,365.037,197.2425,650.6667,0.5049180327868853,0.3114754098360656,2.49,650.6667
Vermont,1989,1.49,0.89,2.91,353.1852,184.7851,620.8,0.5120274914089347,0.3058419243986254,2.38,620.8
Vermont,1990,1.47,0.85,2.8,348.4444,176.4801,597.3333,0.525,0.3035714285714286,2.32,597.3333
Vermont,1991,1.41,0.82,2.69,334.2222,170.2514,573.8667,0.5241635687732342,0.3048327137546468,2.23,573.8667
Vermont,1992,1.35,0.78,2.57,320.0,161.9465,548.2667,0.5252918287937743,0.30350194552529186,2.13,548.2667
Vermont,1993,1.34,0.74,2.52,317.6296,153.6415,537.6,0.5317460317460317,0.29365079365079366,2.08,537.6
Vermont,1994,1.34,0.74,2.5,317.6296,153.6415,533.3333,0.536,0.296,2.08,533.3333
Vermont,1995,1.28,0.66,2.35,303.4074,137.0316,501.3333,0.5446808510638298,0.28085106382978725,1.94,501.3333
Vermont,1996,1.35,0.64,2.42,320.0,132.8792,516.2667,0.5578512396694215,0.2644628099173554,1.9900000000000002,516.2667
Vermont,1997,1.3,0.63,2.38,308.1481,130.8029,507.7333,0.546218487394958,0.2647058823529412,1.9300000000000002,507.7333
Vermont,1998,1.31,0.62,2.39,310.5185,128.7267,509.8667,0.5481171548117155,0.2594142259414226,1.9300000000000002,509.8667
Vermont,1999,1.32,0.62,2.42,312.8889,128.7267,516.2667,0.5454545454545455,0.256198347107438,1.94,516.2667
Vermont,2000,1.32,0.63,2.43,312.8889,130.8029,518.4,0.5432098765432098,0.25925925925925924,1.9500000000000002,518.4
Vermont,2001,1.34,0.63,2.45,317.6296,130.8029,522.6667,0.5469387755102041,0.2571428571428571,1.9700000000000002,522.6667
Vermont,2002,1.34,0.63,2.48,317.6296,130.8029,529.0667,0.5403225806451614,0.2540322580645161,1.9700000000000002,529.0667
Vermont,2003,1.34,0.65,2.51,317.6296,134.9554,535.4667,0.5338645418326694,0.25896414342629487,1.9900000000000002,535.4667
Vermont,2004,1.34,0.66,2.56,317.6296,137.0316,546.1333,0.5234375,0.2578125,2.0,546.1333
Vermont,2005,1.44,0.68,2.69,341.3333,141.1841,573.8667,0.5353159851301115,0.25278810408921937,2.12,573.8667
Vermont,2006,1.45,0.69,2.73,343.7037,143.2603,582.4,0.5311355311355311,0.25274725274725274,2.1399999999999997,582.4
Vermont,2007,1.46,0.7,2.78,346.0741,145.3366,593.0667,0.525179856115108,0.2517985611510791,2.16,593.0667
Vermont,2008,1.45,0.71,2.79,343.7037,147.4128,595.2,0.5197132616487455,0.2544802867383512,2.16,595.2
Vermont,2009,1.43,0.7,2.77,338.963,145.3366,590.9333,0.516245487364621,0.2527075812274368,2.13,590.9333
Vermont,2010,1.44,0.71,2.8,341.3333,147.4128,597.3333,0.5142857142857143,0.25357142857142856,2.15,597.3333
Vermont,2011,1.46,0.71,2.85,346.0741,147.4128,608.0,0.5122807017543859,0.24912280701754383,2.17,608.0
Vermont,2012,1.51,0.71,2.93,357.9259,147.4128,625.0667,0.515358361774744,0.24232081911262796,2.2199999999999998,625.0667
Vermont,2013,1.55,0.72,3.01,367.4074,149.4891,642.1333,0.5149501661129569,0.23920265780730898,2.27,642.1333
Vermont,2014,1.56,0.72,3.06,369.7778,149.4891,652.8,0.5098039215686274,0.23529411764705882,2.2800000000000002,652.8
Vermont,2015,1.57,0.73,3.08,372.1481,151.5653,657.0667,0.5097402597402597,0.237012987012987,2.3,657.0667
Vermont,2016,1.57,0.73,3.09,372.1481,151.5653,659.2,0.5080906148867315,0.23624595469255663,2.3,659.2
Vermont,2017,1.55,0.74,3.09,367.4074,153.6415,659.2,0.5016181229773463,0.2394822006472492,2.29,659.2
Vermont,2018,1.53,0.76,3.06,362.6667,157.794,652.8,0.5,0.24836601307189543,2.29,652.8
Vermont,2019,1.58,0.77,3.11,374.5185,159.8702,663.4667,0.5080385852090032,0.24758842443729906,2.35,663.4667
Vermont,2020,1.58,0.81,3.12,374.5185,168.1752,665.6,0.5064102564102564,0.25961538461538464,2.39,665.6
Vermont,2021,1.59,0.81,3.14,376.8889,168.1752,669.8667,0.5063694267515924,0.25796178343949044,2.4000000000000004,669.8667
Vermont,2022,1.55,0.8,3.08,367.4074,166.0989,657.0667,0.5032467532467533,0.25974025974025977,2.35,657.0667
Vermont,2023,1.5,0.77,2.96,355.5556,159.8702,631.4667,0.5067567567567568,0.26013513513513514,2.27,631.4667
Virginia,1977,1.17,0.89,2.27,277.3333,184.7851,484.2667,0.5154185022026432,0.3920704845814978,2.06,484.2667
Virginia,1978,1.2,0.89,2.3,284.4444,184.7851,490.6667,0.5217391304347826,0.3869565217391305,2.09,490.6667
Virginia,1979,1.21,0.9,2.36,286.8148,186.8613,503.4667,0.5127118644067796,0.38135593220338987,2.11,503.4667
Virginia,1980,1.23,0.9,2.38,291.5556,186.8613,507.7333,0.5168067226890757,0.3781512605042017,2.13,507.7333
Virginia,1981,1.23,0.89,2.39,291.5556,184.7851,509.8667,0.5146443514644351,0.3723849372384937,2.12,509.8667
Virginia,1982,1.46,0.86,2.59,346.0741,178.5564,552.5333,0.5637065637065637,0.33204633204633205,2.32,552.5333
Virginia,1983,1.47,0.82,2.56,348.4444,170.2514,546.1333,0.57421875,0.3203125,2.29,546.1333
Virginia,1984,1.46,0.8,2.55,346.0741,166.0989,544.0,0.5725490196078432,0.3137254901960785,2.26,544.0
Virginia,1985,1.45,0.79,2.54,343.7037,164.0227,541.8667,0.5708661417322834,0.3110236220472441,2.24,541.8667
Virginia,1986,1.52,0.73,2.52,360.2963,151.5653,537.6,0.6031746031746031,0.28968253968253965,2.25,537.6
Virginia,1987,1.39,0.7,2.35,329.4815,145.3366,501.3333,0.5914893617021276,0.2978723404255319,2.09,501.3333
Virginia,1988,1.31,0.67,2.24,310.5185,139.1079,477.8667,0.5848214285714285,0.29910714285714285,1.98,477.8667
Virginia,1989,1.23,0.65,2.18,291.5556,134.9554,465.0667,0.5642201834862385,0.2981651376146789,1.88,465.0667
Virginia,1990,1.25,0.62,2.18,296.2963,128.7267,465.0667,0.573394495412844,0.2844036697247706,1.87,465.0667
Virginia,1991,1.2,0.58,2.06,284.4444,120.4217,439.4667,0.5825242718446602,0.2815533980582524,1.7799999999999998,439.4667
Virginia,1992,1.25,0.57,2.1,296.2963,118.3455,448.0,0.5952380952380952,0.2714285714285714,1.8199999999999998,448.0
Virginia,1993,1.24,0.54,2.05,293.9259,112.1168,437.3333,0.6048780487804879,0.26341463414634153,1.78,437.3333
Virginia,1994,1.2,0.51,1.99,284.4444,105.8881,424.5333,0.6030150753768844,0.2562814070351759,1.71,424.5333
Virginia,1995,1.15,0.5,1.94,272.5926,103.8118,413.8667,0.5927835051546392,0.2577319587628866,1.65,413.8667
Virginia,1996,1.12,0.49,1.91,265.4815,101.7356,407.4667,0.5863874345549739,0.25654450261780104,1.61,407.4667
Virginia,1997,1.11,0.48,1.88,263.1111,99.6594,401.0667,0.5904255319148937,0.2553191489361702,1.59,401.0667
Virginia,1998,1.17,0.47,1.95,277.3333,97.5831,416.0,0.6,0.24102564102564103,1.64,416.0
Virginia,1999,1.18,0.48,1.97,279.7037,99.6594,420.2667,0.5989847715736041,0.24365482233502536,1.66,420.2667
